Record_ID,Country,Region,Device_Category,Device_Subcategory,Product_Name,Manufacturer,SKU_Code,Launch_Year,Market_Segment,Regulatory_Status,Units_Sold_2022,Units_Sold_2023,Units_Sold_2024,ASP_USD_2022,ASP_USD_2023,ASP_USD_2024,Revenue_2022_USD,Revenue_2023_USD,Revenue_2024_USD,YoY_Growth_2023,YoY_Growth_2024,CAGR_2022_2024,Market_Share_Pct,Competitor_Rank,Clinical_Trials,Patent_Status,Reimbursement_Coverage,Survey_Satisfaction_Score,Data_Quality_Flag
MD-0414,Japan,Asia Pacific,Wound Care,Dressings,STRY Dressings Pro 631,Stryker,SKU-WOU-2333,2022,Home Care,Conditional Approval,4751,4396,4504,13242.21,13939.08,14094.77,62913739.71,61276195.68,63482844.08,-0.074721111,0.024567789,-0.026341464,9.7,8,5,Licensed,Partial,4.4,Review
MD-0415,Brazil,Latin America,Orthopaedics,Trauma Plates,SMIT Trauma Pro 962,Smith+Nephew,SKU-ORT-1599,2013,Ambulatory Surgery Center,CE Marked,30127,37310,38360,4624.69,4938.05,5100.27,139328035.6,184238645.5,195646357.2,0.238424005,0.028142589,0.128395526,13.65,5,8,Filed,Unknown,3.2,Review
MD-0416,Canada,North America,Orthopaedics,Hip Implants,PHIL Hip Pro 491,Philips Healthcare,SKU-ORT-1674,2017,Long-Term Care,Conditional Approval,22544,23485,24903,6163.84,6524.4,6556.19,138957609.0,153225534.0,163268799.6,0.041740596,0.060378965,0.051018466,11.79,6,7,Active,Partial,3.5,Clean
MD-0417,UK,Europe,Wound Care,Negative Pressure Devices,INTU Negative Pro 863,Intuitive Surgical,SKU-WOU-5528,2013,Hospital,FDA Approved,5175,5237,5738,5039.68,5262.75,5249.61,26080344.0,27561021.75,30122262.18,0.011980676,0.095665457,0.052992056,2.91,14,11,Filed,Partial,4.2,Clean
MD-0418,UK,Europe,Cardiovascular,Heart Valves,ZIMM Heart Pro 986,Zimmer Biomet,SKU-CAR-6679,2022,Home Care,Under Review,38507,45862,39228,9828.66,10603.36,11395.05,378472210.6,486291296.3,447005021.4,0.191004233,-0.144651345,0.009318517,4.17,4,3,Licensed,Partial,4.4,Clean
MD-0419,Australia,Asia Pacific,Wound Care,Dressings,DEPU Dressings Pro 130,DePuy Synthes,SKU-WOU-8559,2015,Hospital,PMDA Approved,12810,13360,17018,6294.43,6409.33,6818.4,80631648.3,85628648.8,116035531.2,0.042935207,0.273802395,0.152602865,5.85,12,9,Filed,Partial,4.7,Clean
MD-0420,Brazil,Latin America,Wound Care,Compression Systems,EDWA Compression Pro 257,Edwards Lifesciences,SKU-WOU-4694,2016,Home Care,Under Review,45753,49958,49794,397.44,419.85,449.84,18184072.32,20974866.3,22399332.96,0.091906542,-0.003282758,0.043226762,7.34,9,6,Filed,Pending,3.4,Review
MD-0421,China,Asia Pacific,Neurology,Deep Brain Stimulators,EDWA Deep Pro 291,Edwards Lifesciences,SKU-NEU-8397,2020,Outpatient Clinic,FDA Approved,11734,10524,11563,529.28,553.52,566.66,6210571.52,5825244.48,6552289.58,-0.103119141,0.09872672,-0.00731326,4.58,11,6,Expired,Full,3.6,Clean
MD-0422,Germany,Europe,Neurology,Deep Brain Stimulators,EDWA Deep Pro 498,Edwards Lifesciences,SKU-NEU-9495,2010,Ambulatory Surgery Center,PMDA Approved,27426,28139,36448,1980.61,2012.35,2116.48,54320209.86,56625516.65,77141463.04,0.025997229,0.295284125,0.152804373,14.81,11,3,Expired,Partial,3.6,Review
MD-0423,Japan,Asia Pacific,Diabetes Care,Blood Glucose Meters,PHIL Blood Pro 638,Philips Healthcare,SKU-DIA-4325,2018,Home Care,PMDA Approved,13718,11706,10701,1006.35,1020.35,1080.38,13805109.3,11944217.1,11561146.38,-0.146668611,-0.085853409,-0.116784295,1.18,2,7,Filed,Pending,3.9,Clean
MD-0424,Brazil,Latin America,Orthopaedics,Spine Fixation,BECT Spine Pro 502,Becton Dickinson,SKU-ORT-3869,2016,Ambulatory Surgery Center,CE Marked,40983,48358,51067,13666.95,13532.73,13973.19,560112611.9,654415757.3,713568893.7,0.179952663,0.056019687,0.116267549,11.49,5,2,Active,Partial,3.5,Clean
MD-0425,China,Asia Pacific,Neurology,Spinal Cord Stimulators,INTU Spinal Pro 573,Intuitive Surgical,SKU-NEU-2986,2015,Hospital,FDA Approved,33556,40097,39964,6791.49,6776.58,6950.52,227895238.4,271720528.3,277770581.3,0.194927882,-0.003316956,0.091313135,13.62,7,10,Active,Full,4.4,Clean
MD-0426,India,Asia Pacific,Wound Care,Skin Substitutes,BECT Skin Pro 661,Becton Dickinson,SKU-WOU-1618,2010,Outpatient Clinic,FDA Approved,46971,59310,59143,11242.71,11504.93,11246.14,528081331.4,682357398.3,665130458.0,0.262694003,-0.002815714,0.12211346,5.38,3,2,Expired,Pending,3.9,Clean
MD-0427,USA,North America,Diabetes Care,CGM Sensors,BOST CGM Pro 321,Boston Scientific,SKU-DIA-5819,2011,Long-Term Care,Under Review,11539,10211,12188,10176.88,10043.41,10137.71,117431018.3,102553259.5,123558409.5,-0.115087963,0.193614729,0.027737341,15.14,13,7,Active,Partial,4.4,Clean
MD-0428,Germany,Europe,Neurology,Neurostents,SIEM Neurostents Pro 531,Siemens Healthineers,SKU-NEU-1858,2019,Hospital,FDA Approved,25232,30157,38238,5650.94,5629.69,5517.39,142584518.1,169774561.3,210973958.8,0.195188649,0.26796432,0.231038815,12.4,2,5,Active,Full,4.6,Clean
MD-0429,Germany,Europe,Wound Care,Skin Substitutes,DEPU Skin Pro 504,DePuy Synthes,SKU-WOU-3736,2010,Home Care,Conditional Approval,7557,9197,9152,9420.46,9785.16,10497.28,71190416.22,89994116.52,96071106.56,0.217017335,-0.0048929,0.10048289,6.74,3,3,Licensed,Full,3.4,Clean
MD-0430,India,Asia Pacific,Ophthalmology,Tonometers,MEDT Tonometers Pro 520,Medtronic,SKU-OPH-7376,2013,Home Care,CE Marked,4826,5530,5393,9377.45,9141.45,9757.59,45255573.7,50552218.5,52622682.87,0.145876502,-0.02477396,0.057113335,14.35,15,1,Filed,Pending,4.4,Clean
MD-0431,Japan,Asia Pacific,Orthopaedics,Knee Implants,PHIL Knee Pro 169,Philips Healthcare,SKU-ORT-6314,2020,Home Care,CE Marked,22261,20678,24664,10330.0,11131.43,11613.43,229956130.0,230175709.5,286433637.5,-0.071110911,0.192765258,0.052590439,8.36,9,9,Filed,Full,4.8,Clean
MD-0432,Canada,North America,Diabetes Care,CGM Sensors,STRY CGM Pro 403,Stryker,SKU-DIA-1347,2019,Hospital,PMDA Approved,15992,18903,22508,9315.51,9097.45,9199.32,148973635.9,171969097.4,207058294.6,0.182028514,0.190710469,0.18636155,1.16,15,6,Expired,Partial,3.4,Clean
MD-0433,Brazil,Latin America,Ophthalmology,Tonometers,BOST Tonometers Pro 348,Boston Scientific,SKU-OPH-5556,2015,Hospital,Conditional Approval,27690,31611,30972,404.22,429.75,432.52,11192851.8,13584827.25,13396009.44,0.141603467,-0.020214482,0.057604153,14.53,12,10,Expired,Full,5.0,Clean
MD-0434,Australia,Asia Pacific,Wound Care,Dressings,GE H Dressings Pro 309,GE Healthcare,SKU-WOU-6269,2012,Home Care,FDA Approved,4734,5876,5179,2927.36,3043.81,2999.88,13858122.24,17885427.56,15536378.52,0.241233629,-0.118618108,0.045944953,15.05,15,2,Expired,Full,4.2,Clean
MD-0435,China,Asia Pacific,Diabetes Care,CGM Sensors,BECT CGM Pro 306,Becton Dickinson,SKU-DIA-8652,2014,Ambulatory Surgery Center,CE Marked,16551,17226,19338,4581.36,4734.41,5096.35,75826089.36,81554946.66,98553216.3,0.040783034,0.122605364,0.080920264,6.79,7,1,Filed,Pending,4.9,Clean
MD-0436,Brazil,Latin America,Neurology,Spinal Cord Stimulators,GE H Spinal Pro 650,GE Healthcare,SKU-NEU-8101,2022,Ambulatory Surgery Center,Under Review,1798,2144,2234,1294.33,1384.56,1388.75,2327205.34,2968496.64,3102467.5,0.19243604,0.041977612,0.114671098,5.85,5,4,Expired,Partial,3.8,Review
MD-0437,Canada,North America,Diabetes Care,Insulin Pens,ABBO Insulin Pro 514,Abbott,SKU-DIA-6459,2012,Home Care,CE Marked,10640,13430,11440,12931.74,13582.73,13734.43,137593713.6,182416063.9,157121879.2,0.262218045,-0.148175726,0.036912711,9.07,11,11,Licensed,Pending,3.7,Clean
MD-0438,Germany,Europe,Neurology,Deep Brain Stimulators,INSU Deep Pro 826,Insulet Corp,SKU-NEU-3039,2016,Long-Term Care,CE Marked,13228,15785,20215,11580.49,12190.48,12292.19,153186721.7,192426726.8,248486620.9,0.193302086,0.280646183,0.236202962,7.24,7,11,Licensed,Unknown,3.1,Clean
MD-0439,China,Asia Pacific,Neurology,Deep Brain Stimulators,INSU Deep Pro 778,Insulet Corp,SKU-NEU-6921,2020,Hospital,CE Marked,17626,19784,25223,2253.14,2246.87,2322.4,39713845.64,44452076.08,58577895.2,0.12243277,0.274919127,0.196248723,11.78,15,1,Expired,Full,4.5,Review
MD-0440,India,Asia Pacific,Ophthalmology,IOLs,GE H IOLs Pro 851,GE Healthcare,SKU-OPH-4093,2016,Ambulatory Surgery Center,Under Review,17072,19826,21318,8021.36,8563.06,8858.22,136940657.9,169771227.6,188839534.0,0.161316776,0.075254716,0.117457534,14.09,6,1,Licensed,Full,4.3,Clean
MD-0441,UK,Europe,Ophthalmology,Laser Systems,INSU Laser Pro 770,Insulet Corp,SKU-OPH-7520,2021,Outpatient Clinic,FDA Approved,11536,14043,11946,1094.13,1145.11,1176.88,12621883.68,16080779.73,14059008.48,0.217319695,-0.149327067,0.017615308,3.76,3,2,Filed,Pending,3.4,Clean
MD-0442,Brazil,Latin America,Diagnostics,MRI Systems,SIEM MRI Pro 741,Siemens Healthineers,SKU-DIA-4482,2012,Ambulatory Surgery Center,FDA Approved,49646,46281,55149,3927.31,4199.28,4262.13,194975232.3,194346877.7,235052207.4,-0.067779882,0.191612109,0.053966214,7.11,5,1,Active,Partial,3.6,Clean
MD-0443,France,Europe,Cardiovascular,Stents,SIEM Stents Pro 316,Siemens Healthineers,SKU-CAR-8949,2020,Hospital,FDA Approved,4501,4364,5585,9996.57,10564.5,10296.21,44994561.57,46103478.0,57504332.85,-0.030437681,0.279789184,0.113927902,17.34,5,9,Active,Pending,4.0,Review
MD-0444,Brazil,Latin America,Wound Care,Compression Systems,PHIL Compression Pro 464,Philips Healthcare,SKU-WOU-8036,2015,Outpatient Clinic,PMDA Approved,21158,25761,32805,9992.92,10109.12,9869.5,211430201.4,260421040.3,323768947.5,0.217553644,0.27343659,0.245181658,12.72,12,0,Filed,Full,3.9,Clean
MD-0445,USA,North America,Diabetes Care,CGM Sensors,HOLO CGM Pro 753,Hologic,SKU-DIA-9693,2014,Ambulatory Surgery Center,PMDA Approved,30116,33978,38955,7154.23,7264.72,7196.96,215456790.7,246840656.2,280357576.8,0.128237482,0.146477132,0.137320743,1.3,13,10,Filed,Full,3.7,Clean
MD-0446,Brazil,Latin America,Diagnostics,X-Ray,BECT X-Ray Pro 246,Becton Dickinson,SKU-DIA-2333,2015,Home Care,Under Review,43644,53930,67808,11027.45,11053.09,10958.68,481282027.8,596093143.7,743086173.4,0.235679589,0.257333581,0.246459563,5.77,11,7,Active,Partial,4.6,Clean
MD-0447,Brazil,Latin America,Diagnostics,X-Ray,ABBO X-Ray Pro 832,Abbott,SKU-DIA-8899,2020,Long-Term Care,CE Marked,16448,15547,18484,9913.19,9713.32,9886.59,163052149.1,151012986.0,182743729.6,-0.054778696,0.188911044,0.060086811,13.91,4,5,Active,Partial,4.8,Clean
MD-0448,Brazil,Latin America,Ophthalmology,IOLs,SMIT IOLs Pro 451,Smith+Nephew,SKU-OPH-3224,2018,Home Care,FDA Approved,45836,45825,43566,8660.78,9281.09,9068.68,396975512.1,425305949.3,395086112.9,-0.000239986,-0.049296236,-0.025076614,10.33,14,10,Licensed,Pending,4.3,Review
MD-0449,China,Asia Pacific,Diagnostics,Ultrasound,ABBO Ultrasound Pro 973,Abbott,SKU-DIA-5767,2011,Hospital,FDA Approved,22797,26974,34304,11182.04,10989.39,11104.24,254916965.9,296427805.9,380919849.0,0.183225863,0.27174316,0.226686349,5.94,10,9,Filed,Pending,4.5,Clean
MD-0450,China,Asia Pacific,Wound Care,Dressings,BECT Dressings Pro 423,Becton Dickinson,SKU-WOU-6237,2022,Outpatient Clinic,CE Marked,34562,39700,44299,1643.46,1595.82,1697.57,56801264.52,63354054.0,75200653.43,0.148660378,0.115843829,0.132133205,8.48,10,3,Expired,Unknown,4.0,Clean
MD-0451,Japan,Asia Pacific,Ophthalmology,IOLs,PHIL IOLs Pro 821,Philips Healthcare,SKU-OPH-6245,2014,Long-Term Care,FDA Approved,18420,23919,27935,7200.33,7640.67,7827.51,132630078.6,182757185.7,218661491.9,0.298534202,0.167899996,0.23148613,14.99,4,12,Licensed,Full,3.7,Clean
MD-0452,USA,North America,Wound Care,Skin Substitutes,HOLO Skin Pro 584,Hologic,SKU-WOU-8987,2021,Home Care,PMDA Approved,43704,55091,50773,372.41,377.31,383.52,16275806.64,20786385.21,19472460.96,0.260548234,-0.078379409,0.077843777,13.22,5,6,Filed,Pending,3.1,Clean
MD-0453,Canada,North America,Neurology,Deep Brain Stimulators,BOST Deep Pro 248,Boston Scientific,SKU-NEU-6298,2022,Long-Term Care,FDA Approved,47003,46384,53090,8678.5,8839.98,9043.91,407915535.5,410033632.3,480141181.9,-0.013169372,0.144575716,0.062780491,13.37,1,12,Expired,Partial,4.5,Clean
MD-0454,Australia,Asia Pacific,Cardiovascular,Stents,BECT Stents Pro 446,Becton Dickinson,SKU-CAR-7997,2020,Ambulatory Surgery Center,FDA Approved,6794,6862,7295,14178.69,13936.35,14308.42,96330019.86,95631233.7,104379923.9,0.010008831,0.063101137,0.036215005,4.79,2,10,Licensed,Partial,4.4,Clean
MD-0455,India,Asia Pacific,Neurology,Neurostents,DEPU Neurostents Pro 222,DePuy Synthes,SKU-NEU-3826,2020,Home Care,FDA Approved,30887,38275,43734,4164.48,4338.77,4383.92,128628293.8,166066421.8,191726357.3,0.239194483,0.142625735,0.189930883,12.2,9,1,Active,Full,4.0,Clean
MD-0456,USA,North America,Diabetes Care,Insulin Pens,ZIMM Insulin Pro 165,Zimmer Biomet,SKU-DIA-2549,2022,Long-Term Care,CE Marked,25663,27405,31243,6533.16,6747.82,6619.2,167660485.1,184924007.1,206803665.6,0.067879827,0.140047437,0.103373762,10.23,9,11,Expired,Pending,3.0,Clean
MD-0457,Brazil,Latin America,Cardiovascular,Pacemakers,INTU Pacemakers Pro 688,Intuitive Surgical,SKU-CAR-4399,2020,Hospital,CE Marked,39762,46237,39412,6736.13,6766.93,6593.06,267842001.1,312882542.4,259845680.7,0.162843921,-0.147609058,-0.004410915,15.4,1,1,Expired,Partial,4.1,Clean
MD-0458,Germany,Europe,Diabetes Care,Blood Glucose Meters,EDWA Blood Pro 555,Edwards Lifesciences,SKU-DIA-9919,2012,Home Care,FDA Approved,16775,16527,21085,7815.67,8254.19,8605.05,131107864.3,136416998.1,181437479.3,-0.014783905,0.27579113,0.121128875,16.44,6,11,Expired,Pending,3.6,Clean
MD-0459,Canada,North America,Diabetes Care,Insulin Pumps,DEPU Insulin Pro 321,DePuy Synthes,SKU-DIA-2622,2020,Hospital,CE Marked,2907,2716,2674,12497.79,13439.08,13926.06,36331075.53,36500541.28,37238284.44,-0.065703474,-0.015463918,-0.0409126,7.89,9,2,Filed,Unknown,4.5,Clean
MD-0460,UK,Europe,Neurology,EEG Systems,BECT EEG Pro 761,Becton Dickinson,SKU-NEU-8472,2011,Outpatient Clinic,Under Review,46015,42078,39624,9462.04,9458.58,9833.55,435395770.6,397998129.2,389644585.2,-0.085559057,-0.058320262,-0.072039598,14.86,10,9,Expired,Unknown,4.3,Clean
MD-0461,India,Asia Pacific,Wound Care,Skin Substitutes,EDWA Skin Pro 755,Edwards Lifesciences,SKU-WOU-8104,2016,Hospital,Conditional Approval,16720,14795,13405,1694.35,1745.72,1706.01,28329532.0,25827927.4,22869064.05,-0.115131579,-0.093950659,-0.104603747,3.06,13,5,Active,Unknown,4.6,Clean
MD-0462,UK,Europe,Cardiovascular,Pacemakers,BECT Pacemakers Pro 457,Becton Dickinson,SKU-CAR-4640,2016,Hospital,FDA Approved,12016,13060,16246,8852.96,9373.05,9190.36,106377167.4,122412033.0,149306588.6,0.086884154,0.243950995,0.162768518,1.34,6,9,Filed,Unknown,3.2,Review
MD-0463,Japan,Asia Pacific,Orthopaedics,Trauma Plates,SIEM Trauma Pro 842,Siemens Healthineers,SKU-ORT-3090,2014,Hospital,Conditional Approval,47241,43460,39412,5713.07,6003.85,5858.65,269891139.9,260927321.0,230901113.8,-0.080036409,-0.09314312,-0.086613274,12.87,3,10,Filed,Partial,4.2,Review
MD-0464,France,Europe,Wound Care,Dressings,GE H Dressings Pro 516,GE Healthcare,SKU-WOU-5699,2014,Home Care,Conditional Approval,47585,59320,72151,4612.55,4909.47,5273.85,219488191.8,291229760.4,380513551.4,0.246611327,0.216301416,0.231363116,13.27,2,10,Filed,Full,3.2,Clean
MD-0465,Australia,Asia Pacific,Cardiovascular,Pacemakers,DEPU Pacemakers Pro 793,DePuy Synthes,SKU-CAR-5683,2018,Home Care,FDA Approved,28286,32660,41465,2089.6,2141.34,2238.48,59106425.6,69936164.4,92818573.2,0.154634802,0.269595836,0.210751641,16.44,12,0,Active,Pending,4.2,Clean
MD-0466,India,Asia Pacific,Ophthalmology,Tonometers,STRY Tonometers Pro 279,Stryker,SKU-OPH-9652,2020,Long-Term Care,FDA Approved,40304,42395,39250,13956.27,14710.02,15731.16,562493506.1,623631297.9,617448030.0,0.051880707,-0.074183276,-0.013162248,17.17,7,2,Active,Unknown,4.0,Review
MD-0467,India,Asia Pacific,Diagnostics,Ultrasound,ABBO Ultrasound Pro 503,Abbott,SKU-DIA-6537,2020,Ambulatory Surgery Center,Conditional Approval,8224,8063,8606,4008.02,3888.76,4042.09,32961956.48,31355071.88,34786226.54,-0.019576848,0.067344661,0.022961102,16.13,15,10,Expired,Unknown,4.0,Review
MD-0468,Australia,Asia Pacific,Wound Care,Dressings,MEDT Dressings Pro 109,Medtronic,SKU-WOU-6828,2010,Long-Term Care,Under Review,22031,21684,19477,5278.34,5539.45,5618.26,116287108.5,120117433.8,109426850.0,-0.015750533,-0.101780114,-0.059748734,9.76,15,7,Active,Pending,3.4,Clean
MD-0469,India,Asia Pacific,Cardiovascular,Defibrillators,MEDT Defibrillators Pro 211,Medtronic,SKU-CAR-3549,2022,Outpatient Clinic,CE Marked,31347,32221,31727,6453.7,6389.42,6768.12,202304133.9,205873501.8,214732143.2,0.027881456,-0.015331616,0.006042928,13.57,1,2,Licensed,Pending,3.3,Clean
MD-0470,China,Asia Pacific,Cardiovascular,Stents,ZIMM Stents Pro 372,Zimmer Biomet,SKU-CAR-1659,2012,Home Care,Under Review,49253,49206,42524,10009.76,10753.7,11566.32,493010709.3,529146562.2,491846191.7,-0.000954257,-0.135796448,-0.070818166,14.5,12,7,Active,Pending,4.1,Clean
MD-0471,France,Europe,Wound Care,Dressings,GE H Dressings Pro 949,GE Healthcare,SKU-WOU-7370,2012,Hospital,FDA Approved,1886,1710,1718,254.05,265.56,259.11,479138.3,454107.6,445150.98,-0.093319194,0.004678363,-0.045577354,8.1,5,9,Filed,Pending,4.5,Clean
MD-0472,Brazil,Latin America,Cardiovascular,Defibrillators,STRY Defibrillators Pro 539,Stryker,SKU-CAR-3498,2021,Long-Term Care,CE Marked,16849,16453,14836,3989.78,4177.72,4358.6,67223803.22,68736027.16,64664189.6,-0.023502879,-0.098279949,-0.06163598,2.3,12,11,Expired,Pending,4.6,Clean
MD-0473,Australia,Asia Pacific,Diagnostics,CT Scanners,HOLO CT Pro 193,Hologic,SKU-DIA-3436,2013,Hospital,CE Marked,26798,23240,30111,13940.02,14175.51,14711.51,373564656.0,329438852.4,442978277.6,-0.132771102,0.295654045,0.060013504,12.75,4,6,Active,Pending,4.0,Clean
MD-0474,France,Europe,Neurology,Spinal Cord Stimulators,MEDT Spinal Pro 148,Medtronic,SKU-NEU-9353,2016,Hospital,PMDA Approved,7712,7489,7311,5297.82,5382.52,5410.41,40856787.84,40309692.28,39555507.51,-0.028915975,-0.023768193,-0.026345486,13.53,4,0,Expired,Full,3.1,Clean
MD-0475,Brazil,Latin America,Orthopaedics,Knee Implants,BECT Knee Pro 439,Becton Dickinson,SKU-ORT-4028,2014,Home Care,PMDA Approved,22407,22114,19761,254.24,262.04,279.02,5696755.68,5794752.56,5513714.22,-0.013076271,-0.106403184,-0.060898353,9.76,6,11,Filed,Unknown,4.6,Clean
MD-0476,UK,Europe,Diagnostics,X-Ray,ABBO X-Ray Pro 201,Abbott,SKU-DIA-2742,2012,Long-Term Care,FDA Approved,3189,3552,4477,9832.61,9743.6,10206.54,31356193.29,34609267.2,45694679.58,0.113828786,0.260416667,0.184857952,17.82,4,4,Active,Unknown,4.5,Clean
MD-0477,Japan,Asia Pacific,Cardiovascular,Stents,STRY Stents Pro 529,Stryker,SKU-CAR-7851,2018,Outpatient Clinic,Conditional Approval,23263,29141,30650,10774.02,11530.29,11270.26,250636027.3,336004180.9,345433469.0,0.252675923,0.051782712,0.147842707,17.43,5,9,Active,Partial,3.5,Clean
MD-0478,Australia,Asia Pacific,Cardiovascular,Stents,DEPU Stents Pro 378,DePuy Synthes,SKU-CAR-7512,2017,Long-Term Care,Conditional Approval,5414,5005,5945,5793.05,6115.9,6202.09,31363572.7,30610079.5,36871425.05,-0.075544884,0.187812188,0.047892673,4.31,12,0,Expired,Partial,3.3,Clean
MD-0479,Canada,North America,Neurology,Neurostents,ZIMM Neurostents Pro 384,Zimmer Biomet,SKU-NEU-4609,2014,Outpatient Clinic,Conditional Approval,8305,7698,6701,3611.34,3518.53,3470.31,29992178.7,27085643.94,23254547.31,-0.073088501,-0.12951416,-0.101744282,17.65,14,12,Expired,Unknown,3.1,Clean
MD-0480,Canada,North America,Cardiovascular,Pacemakers,SMIT Pacemakers Pro 726,Smith+Nephew,SKU-CAR-6692,2020,Long-Term Care,PMDA Approved,21770,19320,22555,8261.66,8670.02,8799.36,179856338.2,167504786.4,198469564.8,-0.112540193,0.167443064,0.017869735,0.68,6,0,Filed,Unknown,4.3,Clean
MD-0481,UK,Europe,Diagnostics,Ultrasound,MEDT Ultrasound Pro 664,Medtronic,SKU-DIA-9804,2020,Long-Term Care,FDA Approved,47856,56737,57979,9824.68,10470.19,10886.63,470169886.1,594047170.0,631195920.8,0.185577566,0.021890477,0.100695428,4.07,11,3,Expired,Pending,3.6,Review
MD-0482,Japan,Asia Pacific,Neurology,EEG Systems,DEPU EEG Pro 846,DePuy Synthes,SKU-NEU-8109,2015,Ambulatory Surgery Center,Under Review,6640,7125,7529,12243.19,12113.07,12508.71,81294781.6,86305623.75,94178077.59,0.073042169,0.056701754,0.064840618,15.99,14,0,Expired,Unknown,3.6,Review
MD-0483,Australia,Asia Pacific,Diagnostics,MRI Systems,BOST MRI Pro 717,Boston Scientific,SKU-DIA-2180,2016,Ambulatory Surgery Center,Under Review,42778,55041,49267,7925.34,8321.16,8811.1,339030194.5,458004967.6,434096463.7,0.286666043,-0.104903617,0.073168263,14.96,13,6,Active,Pending,3.0,Clean
MD-0484,Japan,Asia Pacific,Diagnostics,MRI Systems,ZIMM MRI Pro 307,Zimmer Biomet,SKU-DIA-3336,2020,Long-Term Care,FDA Approved,1115,1428,1282,11055.17,11135.02,11667.5,12326514.55,15900808.56,14957735.0,0.280717489,-0.102240896,0.072275983,8.28,3,12,Expired,Pending,4.1,Clean
MD-0485,France,Europe,Neurology,EEG Systems,STRY EEG Pro 525,Stryker,SKU-NEU-1915,2018,Outpatient Clinic,Conditional Approval,8565,7361,6404,8192.4,8039.06,8581.78,70167906.0,59175520.66,54957719.12,-0.140572096,-0.13000951,-0.135306931,7.97,3,3,Expired,Full,3.0,Clean
MD-0486,UK,Europe,Diagnostics,X-Ray,SMIT X-Ray Pro 186,Smith+Nephew,SKU-DIA-2841,2017,Ambulatory Surgery Center,FDA Approved,15214,13628,17445,5391.75,5595.16,5500.15,82030084.5,76250840.48,95950116.75,-0.104246089,0.280085119,0.07081336,6.36,3,2,Active,Partial,3.9,Review
MD-0487,Japan,Asia Pacific,Ophthalmology,Tonometers,PHIL Tonometers Pro 102,Philips Healthcare,SKU-OPH-5702,2015,Hospital,PMDA Approved,33218,38126,48412,12170.26,12757.4,12481.85,404271696.7,486388632.4,604271322.2,0.147751219,0.269789645,0.207229313,8.32,13,5,Expired,Partial,3.3,Review
MD-0488,Germany,Europe,Cardiovascular,Defibrillators,DEPU Defibrillators Pro 523,DePuy Synthes,SKU-CAR-5562,2012,Hospital,PMDA Approved,8858,8254,8445,4823.77,4903.95,5130.89,42728954.66,40477203.3,43330366.05,-0.06818695,0.023140296,-0.023590516,16.63,7,12,Filed,Partial,4.9,Review
MD-0489,Canada,North America,Neurology,Spinal Cord Stimulators,GE H Spinal Pro 819,GE Healthcare,SKU-NEU-9785,2023,Ambulatory Surgery Center,Under Review,5979,6645,6909,8689.25,9091.43,9567.01,51953025.75,60412552.35,66098472.09,0.111389865,0.03972912,0.074962513,17.89,1,5,Active,Partial,3.0,Clean
MD-0490,Canada,North America,Neurology,EEG Systems,INSU EEG Pro 348,Insulet Corp,SKU-NEU-2804,2010,Outpatient Clinic,PMDA Approved,9632,9464,8658,12807.02,13791.88,14763.17,123357216.6,130526352.3,127819525.9,-0.01744186,-0.085164835,-0.051907843,2.55,12,0,Expired,Partial,4.5,Clean
MD-0491,India,Asia Pacific,Ophthalmology,IOLs,DEPU IOLs Pro 244,DePuy Synthes,SKU-OPH-7958,2015,Hospital,FDA Approved,43933,48841,51994,8929.19,8816.67,8694.63,392286104.3,430614979.5,452068592.2,0.111715567,0.064556418,0.087880481,15.04,7,1,Active,Partial,3.0,Clean
MD-0492,Japan,Asia Pacific,Neurology,EEG Systems,DEPU EEG Pro 161,DePuy Synthes,SKU-NEU-9641,2021,Outpatient Clinic,Under Review,27469,32280,33887,9690.46,9413.83,9246.63,266187245.7,303878432.4,313340550.8,0.175142888,0.049783147,0.110695818,7.44,7,8,Active,Partial,3.3,Review
MD-0493,Canada,North America,Ophthalmology,Tonometers,INSU Tonometers Pro 510,Insulet Corp,SKU-OPH-9222,2014,Ambulatory Surgery Center,Under Review,10776,10477,9338,5694.53,6119.44,6436.09,61364255.28,64113372.88,60100208.42,-0.027746845,-0.108714327,-0.069110475,13.55,9,6,Active,Partial,3.4,Clean
MD-0494,Germany,Europe,Wound Care,Dressings,SIEM Dressings Pro 471,Siemens Healthineers,SKU-WOU-6131,2020,Home Care,Under Review,11301,9883,10052,6392.12,6390.15,6271.83,72237348.12,63153852.45,63044435.16,-0.125475622,0.017100071,-0.056878159,9.98,2,3,Filed,Full,3.6,Clean
MD-0495,Australia,Asia Pacific,Cardiovascular,Heart Valves,STRY Heart Pro 149,Stryker,SKU-CAR-4305,2020,Hospital,CE Marked,18140,16113,17829,720.87,777.47,795.52,13076581.8,12527374.11,14183326.08,-0.111742007,0.106497859,-0.008609276,6.74,5,4,Filed,Full,3.0,Review
MD-0496,Canada,North America,Diagnostics,Ultrasound,INTU Ultrasound Pro 893,Intuitive Surgical,SKU-DIA-7400,2021,Outpatient Clinic,CE Marked,46549,53699,53650,13452.84,13794.46,14142.63,626216249.2,740748707.5,758752099.5,0.153601581,-0.000912494,0.073568315,8.85,14,9,Expired,Full,4.6,Clean
